fecha;mag007;mag008;mag010;mag012;mag020;mag030;mag035;mag042;mag043;mag044
2013-02-05;55.0;54.0;13.0;138.0;2.8;0.7;0.6;1.73;1.51;0.22
2013-02-06;4.0;15.0;8.0;20.0;0.7;0.2;1.0;1.44;1.31;0.13
2013-02-07;15.0;35.0;9.0;57.0;1.1;0.4;0.8;1.48;1.34;0.15
2013-02-08;21.0;35.0;9.0;67.0;1.7;0.3;0.8;1.54;1.37;0.16
2013-02-09;29.0;40.0;10.0;85.0;1.3;0.6;1.0;1.51;1.34;0.17
2013-02-10;25.0;37.0;13.0;76.0;1.6;0.6;0.8;1.77;1.56;0.21
2013-02-11;3.0;16.0;6.0;21.0;0.7;0.2;1.0;1.44;1.31;0.13
2013-02-12;40.0;46.0;13.0;108.0;1.9;0.6;0.9;1.58;1.39;0.19
2013-02-13;70.0;64.0;20.0;172.0;3.0;0.8;0.9;1.77;1.53;0.24
2013-02-14;86.0;70.0;21.0;202.0;4.1;0.9;0.8;1.74;1.48;0.26
2013-02-15;65.0;67.0;17.0;167.0;2.8;0.7;0.8;1.6;1.39;0.21
2013-02-16;46.0;57.0;16.0;127.0;2.4;0.7;0.7;1.69;1.48;0.22
2013-02-17;25.0;42.0;16.0;81.0;1.7;0.7;0.8;1.69;1.5;0.2
2013-02-18;29.0;52.0;13.0;97.0;1.5;0.4;0.7;1.83;1.65;0.18
2013-02-19;9.0;37.0;9.0;50.0;1.1;0.2;0.9;1.48;1.34;0.14
2013-02-20;14.0;38.0;8.0;59.0;1.6;0.3;0.6;1.51;1.35;0.15
2013-02-21;8.0;37.0;6.0;49.0;1.5;0.3;0.5;1.47;1.33;0.14
2013-02-22;6.0;31.0;5.0;40.0;1.1;0.3;0.7;1.45;1.31;0.14
2013-02-23;4.0;18.0;8.0;24.0;0.6;0.4;1.0;1.48;1.33;0.14
2013-02-24;6.0;27.0;7.0;36.0;0.8;0.4;1.0;1.51;1.36;0.15
2013-02-25;9.0;33.0;7.0;46.0;0.7;0.4;1.0;1.49;1.35;0.15
2013-02-26;17.0;44.0;8.0;71.0;1.1;0.6;0.8;1.53;1.37;0.16
2013-02-27;11.0;40.0;11.0;57.0;1.2;0.9;0.8;1.56;1.39;0.17
2013-02-28;6.0;25.0;7.0;35.0;0.5;0.8;0.9;1.52;1.37;0.15
2013-03-01;12.0;40.0;13.0;58.0;0.6;0.6;0.9;1.52;1.37;0.15
2013-03-02;18.0;48.0;16.0;75.0;1.0;0.7;0.7;1.58;1.4;0.18
2013-03-03;5.0;30.0;12.0;37.0;0.6;0.4;0.9;1.54;1.39;0.15
2013-03-04;7.0;30.0;15.0;42.0;0.8;0.3;0.8;1.5;1.35;0.15
2013-03-05;23.0;51.0;16.0;86.0;1.5;0.5;0.6;1.58;1.4;0.18
2013-03-06;19.0;44.0;14.0;72.0;2.0;0.4;0.7;1.61;1.42;0.19
2013-03-07;7.0;31.0;9.0;42.0;0.8;0.2;0.8;1.54;1.4;0.14
2013-03-08;9.0;48.0;8.0;62.0;2.2;0.4;0.6;1.52;1.37;0.15
2013-03-09;3.0;26.0;7.0;31.0;0.9;0.3;0.9;1.5;1.36;0.14
2013-03-10;2.0;15.0;6.0;19.0;0.5;0.2;1.0;1.45;1.32;0.13
2013-03-11;5.0;19.0;7.0;27.0;0.8;0.3;0.9;1.46;1.33;0.13
2013-03-12;6.0;24.0;7.0;33.0;1.0;0.3;0.8;1.46;1.32;0.14
2013-03-13;5.0;19.0;9.0;26.0;0.6;0.2;1.0;1.47;1.32;0.14
2013-03-14;7.0;28.0;9.0;38.0;0.8;0.3;0.9;1.48;1.34;0.15
2013-03-15;35.0;61.0;19.0;115.0;2.4;0.5;0.4;1.66;1.45;0.21
2013-03-16;4.0;36.0;11.0;42.0;1.1;0.3;0.7;1.59;1.43;0.16
2013-03-17;10.0;41.0;10.0;56.0;1.4;0.5;0.7;1.62;1.45;0.17
2013-03-18;5.0;18.0;9.0;25.0;0.8;0.3;0.9;1.47;1.33;0.14
2013-03-19;29.0;51.0;14.0;95.0;2.1;0.4;0.5;1.96;1.75;0.21
2013-03-20;19.0;42.0;14.0;71.0;1.4;0.4;0.7;1.59;1.43;0.16
2013-03-21;23.0;52.0;14.0;87.0;1.8;0.4;0.5;1.67;1.49;0.19
2013-03-22;32.0;55.0;17.0;104.0;2.0;0.5;0.7;1.76;1.56;0.2
2013-03-23;8.0;39.0;10.0;51.0;1.3;0.3;0.7;1.79;1.61;0.18
2013-03-24;2.0;17.0;6.0;21.0;0.6;0.2;1.0;1.46;1.33;0.13
2013-03-25;7.0;24.0;11.0;34.0;1.0;0.3;1.0;1.47;1.35;0.13
2013-03-26;6.0;22.0;6.0;31.0;1.0;0.2;1.0;1.44;1.32;0.12
2013-03-27;4.0;23.0;7.0;30.0;1.0;0.2;1.0;1.45;1.32;0.13
2013-03-28;2.0;10.0;7.0;13.0;0.6;0.2;1.0;1.44;1.33;0.11
2013-03-29;2.0;10.0;6.0;13.0;0.5;0.2;1.0;1.44;1.33;0.11
2013-03-30;1.0;9.0;9.0;11.0;0.7;0.2;1.0;1.44;1.33;0.12
2013-03-31;3.0;22.0;9.0;28.0;0.7;0.2;1.0;1.5;1.36;0.13
2013-04-01;4.0;20.0;8.0;26.0;0.8;0.2;1.0;1.45;1.33;0.12
2013-04-02;6.0;26.0;10.0;34.0;1.1;0.2;1.0;1.47;1.33;0.13
2013-04-03;16.0;47.0;12.0;72.0;1.5;0.4;0.9;1.6;1.44;0.17
2013-04-04;16.0;38.0;11.0;63.0;1.5;0.3;0.8;1.79;1.62;0.17
2013-04-05;7.0;33.0;10.0;44.0;1.3;0.3;0.9;1.6;1.44;0.16
2013-04-06;5.0;23.0;10.0;30.0;0.9;0.2;1.0;1.48;1.34;0.15
2013-04-07;11.0;36.0;15.0;52.0;1.2;0.4;0.8;1.62;1.43;0.2
2013-04-08;5.0;21.0;14.0;29.0;0.7;0.2;1.0;1.45;1.32;0.13
2013-04-09;5.0;20.0;17.0;28.0;0.9;0.2;1.0;1.45;1.32;0.13
2013-04-10;6.0;23.0;14.0;31.0;1.0;0.2;0.9;1.44;1.32;0.12
2013-04-11;5.0;21.0;11.0;29.0;1.0;0.2;1.0;1.43;1.31;0.12
2013-04-12;13.0;30.0;15.0;51.0;1.6;0.3;0.8;1.47;1.33;0.14
2013-04-13;14.0;39.0;18.0;61.0;1.4;0.3;0.8;1.73;1.55;0.18
2013-04-14;4.0;26.0;19.0;32.0;0.9;0.2;0.9;1.51;1.38;0.14
2013-04-15;18.0;38.0;24.0;65.0;2.0;0.2;0.7;1.54;1.38;0.16
2013-04-16;29.0;51.0;25.0;95.0;2.5;0.4;0.5;1.65;1.47;0.18
2013-04-17;17.0;51.0;26.0;77.0;1.7;0.3;0.7;1.56;1.4;0.17
2013-04-18;36.0;53.0;27.0;108.0;2.4;0.3;0.6;1.65;1.45;0.19
2013-04-19;7.0;23.0;12.0;34.0;1.0;0.2;0.8;1.46;1.33;0.14
2013-04-20;2.0;13.0;9.0;17.0;0.8;0.2;1.0;1.43;1.3;0.13
2013-04-21;2.0;19.0;11.0;22.0;0.5;0.2;0.9;1.47;1.33;0.14
2013-04-22;5.0;19.0;13.0;27.0;0.6;0.2;1.0;1.44;1.31;0.13
2013-04-23;8.0;29.0;17.0;42.0;0.9;0.3;0.9;1.47;1.33;0.14
2013-04-24;17.0;45.0;20.0;71.0;1.6;0.3;0.8;1.61;1.44;0.17
2013-04-25;6.0;29.0;32.0;38.0;0.7;0.2;1.0;1.48;1.35;0.14
2013-04-26;6.0;27.0;15.0;36.0;0.6;0.2;1.0;1.42;1.31;0.12
2013-04-27;3.0;11.0;8.0;15.0;0.8;0.2;1.0;1.43;1.3;0.12
2013-04-28;2.0;9.0;8.0;12.0;0.8;0.2;1.0;1.43;1.3;0.13
2013-04-29;7.0;21.0;8.0;31.0;0.5;0.2;1.0;1.46;1.33;0.13
2013-04-30;8.0;31.0;11.0;43.0;1.1;0.2;0.9;1.48;1.34;0.14
2013-05-01;6.0;33.0;12.0;43.0;1.2;0.2;0.8;1.61;1.46;0.16
2013-05-02;9.0;29.0;9.0;43.0;0.8;0.3;0.9;1.53;1.38;0.14
2013-05-03;4.0;24.0;8.0;29.0;0.5;0.2;1.1;1.49;1.35;0.14
2013-05-04;4.0;28.0;13.0;34.0;0.7;0.2;1.1;1.54;1.39;0.15
2013-05-05;9.0;43.0;13.0;56.0;0.8;0.2;0.9;1.56;1.41;0.16
2013-05-06;11.0;35.0;19.0;53.0;1.0;0.2;1.0;1.54;1.39;0.15
2013-05-07;14.0;30.0;16.0;52.0;2.1;0.3;0.8;1.53;1.38;0.15
2013-05-08;18.0;42.0;19.0;70.0;2.5;0.2;0.5;1.61;1.43;0.18
2013-05-09;16.0;32.0;20.0;57.0;1.6;0.2;0.6;1.57;1.42;0.16
2013-05-10;11.0;27.0;11.0;45.0;2.0;0.2;0.7;1.52;1.37;0.15
2013-05-11;7.0;21.0;11.0;31.0;0.6;0.2;0.9;1.48;1.35;0.13
2013-05-12;2.0;15.0;13.0;19.0;0.8;0.2;1.0;1.45;1.32;0.12
2013-05-13;11.0;36.0;18.0;53.0;1.6;0.3;0.8;1.53;1.38;0.15
2013-05-14;7.0;34.0;21.0;45.0;1.8;0.2;0.6;1.55;1.4;0.14
2013-05-15;4.0;27.0;9.0;32.0;1.1;0.2;0.9;1.62;1.47;0.15
2013-05-16;11.0;27.0;10.0;43.0;1.3;0.2;0.8;1.51;1.36;0.16
2013-05-17;6.0;24.0;9.0;33.0;1.0;0.2;0.9;1.44;1.31;0.13
2013-05-18;3.0;16.0;10.0;20.0;0.8;0.2;0.9;1.45;1.32;0.13
2013-05-19;4.0;21.0;11.0;28.0;0.8;0.2;1.0;1.46;1.33;0.13
2013-05-20;12.0;34.0;13.0;53.0;0.9;0.2;0.8;1.49;1.35;0.14
2013-05-21;9.0;27.0;11.0;41.0;0.6;0.2;1.0;1.47;1.34;0.13
2013-05-22;8.0;27.0;13.0;40.0;1.1;0.2;0.9;1.48;1.34;0.13
2013-05-23;7.0;24.0;11.0;35.0;0.8;0.2;0.9;1.44;1.32;0.13
2013-05-24;6.0;22.0;11.0;31.0;0.7;0.2;0.9;1.43;1.31;0.13
2013-05-25;9.0;31.0;15.0;44.0;2.5;0.2;0.8;1.57;1.4;0.18
2013-05-26;2.0;14.0;20.0;17.0;0.6;0.2;1.0;1.45;1.33;0.12
2013-05-27;10.0;31.0;17.0;47.0;1.3;0.2;0.8;1.5;1.35;0.15
2013-05-28;4.0;16.0;12.0;22.0;1.0;0.2;0.9;1.45;1.32;0.13
2013-05-29;4.0;11.0;13.0;17.0;0.7;0.2;1.0;1.43;1.31;0.12
2013-05-30;9.0;26.0;11.0;41.0;0.7;0.2;0.9;1.47;1.33;0.13
2013-05-31;8.0;28.0;13.0;40.0;1.1;0.2;1.0;1.5;1.36;0.14
2013-06-01;2.0;11.0;11.0;15.0;0.8;0.2;1.0;1.45;1.33;0.12
2013-06-02;2.0;9.0;12.0;12.0;0.9;0.2;0.9;1.43;1.33;0.11
2013-06-03;5.0;25.0;15.0;33.0;1.0;0.2;0.9;1.46;1.34;0.13
2013-06-04;7.0;33.0;20.0;43.0;1.4;0.2;0.7;1.5;1.36;0.15
2013-06-05;12.0;37.0;32.0;56.0;1.7;0.2;0.7;1.53;1.38;0.15
2013-06-06;4.0;23.0;27.0;29.0;1.1;0.2;0.7;1.46;1.33;0.13
2013-06-07;5.0;23.0;25.0;31.0;1.3;0.2;0.7;1.55;1.42;0.13
2013-06-08;2.0;11.0;13.0;14.0;0.8;0.2;0.9;1.44;1.32;0.12
2013-06-09;2.0;16.0;16.0;20.0;0.8;0.2;0.9;1.45;1.33;0.12
2013-06-10;18.0;37.0;20.0;65.0;2.1;0.2;0.6;1.56;1.4;0.16
2013-06-11;15.0;32.0;25.0;55.0;1.9;0.2;0.7;1.57;1.42;0.15
2013-06-12;15.0;36.0;19.0;59.0;2.0;0.2;0.8;1.51;1.37;0.15
2013-06-13;24.0;40.0;26.0;77.0;3.7;0.2;0.8;1.66;1.46;0.2
2013-06-14;11.0;30.0;22.0;48.0;1.8;0.2;0.7;1.51;1.37;0.15
2013-06-15;7.0;38.0;23.0;49.0;1.9;0.2;0.7;1.54;1.37;0.17
2013-06-16;8.0;34.0;20.0;45.0;1.2;0.2;0.7;1.59;1.42;0.17
2013-06-17;9.0;18.0;23.0;32.0;1.1;0.2;0.8;1.44;1.31;0.13
2013-06-18;5.0;16.0;17.0;25.0;1.0;0.2;0.8;1.45;1.33;0.13
2013-06-19;8.0;26.0;13.0;38.0;0.8;0.2;0.8;1.45;1.33;0.12
2013-06-20;9.0;28.0;14.0;43.0;1.3;0.2;0.6;1.49;1.35;0.14
2013-06-21;8.0;35.0;23.0;46.0;1.0;0.2;0.8;1.48;1.35;0.13
2013-06-22;6.0;23.0;16.0;32.0;0.7;0.2;0.8;1.46;1.34;0.12
2013-06-23;8.0;26.0;20.0;38.0;1.0;0.2;0.6;1.49;1.36;0.14
2013-06-24;4.0;18.0;19.0;23.0;0.7;0.2;0.9;1.43;1.31;0.12
2013-06-25;5.0;27.0;27.0;35.0;1.1;0.2;0.9;1.46;1.33;0.14
2013-06-26;4.0;20.0;19.0;27.0;0.8;0.2;1.0;1.42;1.31;0.12
2013-06-27;5.0;24.0;27.0;32.0;0.8;0.2;1.0;1.45;1.33;0.12
2013-06-28;3.0;18.0;25.0;23.0;0.8;0.2;1.0;1.43;1.31;0.12
2013-06-29;3.0;9.0;14.0;13.0;0.8;0.2;1.0;1.37;1.27;0.1
2013-06-30;6.0;27.0;20.0;37.0;1.0;0.2;1.0;0.0;-0.04;0.1
2013-07-01;9.0;34.0;31.0;48.0;1.0;0.2;1.0;1.41;1.29;0.12
2013-07-02;4.0;25.0;25.0;31.0;1.3;0.2;0.8;1.43;1.29;0.13
2013-07-03;8.0;36.0;32.0;47.0;2.6;0.2;0.7;1.47;1.32;0.15
2013-07-04;6.0;17.0;16.0;26.0;0.5;0.2;1.0;1.31;1.21;0.1
2013-07-05;8.0;25.0;19.0;37.0;1.2;0.2;0.8;1.37;1.25;0.12
2013-07-06;3.0;25.0;26.0;29.0;1.1;0.3;0.8;1.42;1.29;0.13
2013-07-07;4.0;32.0;24.0;38.0;1.3;0.2;0.8;1.51;1.37;0.15
2013-07-08;8.0;40.0;29.0;51.0;1.7;0.2;0.6;1.44;1.3;0.14
2013-07-09;7.0;39.0;37.0;49.0;1.6;0.2;0.5;1.45;1.3;0.15
2013-07-10;8.0;33.0;37.0;46.0;1.3;0.2;0.5;1.42;1.27;0.14
2013-07-11;6.0;40.0;31.0;50.0;1.2;0.2;0.8;1.41;1.27;0.14
2013-07-12;5.0;34.0;36.0;42.0;1.3;0.2;0.7;1.44;1.3;0.15
2013-07-13;5.0;34.0;35.0;42.0;2.2;0.2;0.7;1.57;1.4;0.17
2013-07-14;2.0;18.0;35.0;20.0;0.6;0.2;0.9;1.43;1.3;0.13
2013-07-15;4.0;25.0;29.0;31.0;0.9;0.2;0.8;1.4;1.28;0.12
2013-07-16;5.0;27.0;31.0;34.0;1.2;0.2;0.6;1.41;1.28;0.13
2013-07-17;3.0;29.0;35.0;34.0;0.9;0.2;0.7;1.42;1.3;0.13
2013-07-18;4.0;38.0;27.0;44.0;0.9;0.2;0.8;1.46;1.32;0.13
2013-07-19;4.0;37.0;27.0;43.0;1.4;0.2;0.8;1.46;1.32;0.14
2013-07-20;3.0;27.0;38.0;33.0;1.6;0.2;0.5;1.47;1.33;0.14
2013-07-21;2.0;16.0;31.0;19.0;0.5;0.2;0.9;1.4;1.28;0.11
2013-07-22;8.0;36.0;21.0;49.0;1.2;0.2;1.0;1.47;1.34;0.13
2013-07-23;14.0;42.0;31.0;63.0;3.0;0.2;0.9;1.66;1.48;0.18
2013-07-24;12.0;37.0;20.0;55.0;2.7;0.2;0.8;1.53;1.36;0.17
2013-07-25;14.0;41.0;29.0;63.0;3.2;0.2;0.9;1.6;1.42;0.18
2013-07-26;11.0;37.0;30.0;54.0;3.2;0.2;1.0;1.7;1.5;0.2
2013-07-27;3.0;26.0;28.0;31.0;1.8;0.2;0.8;1.61;1.46;0.15
2013-07-28;1.0;9.0;19.0;11.0;0.7;0.2;1.0;1.41;1.3;0.11
2013-07-29;10.0;34.0;15.0;51.0;1.9;0.3;0.6;1.48;1.34;0.14
2013-07-30;20.0;57.0;25.0;87.0;2.5;0.5;0.8;1.58;1.4;0.19
2013-07-31;12.0;47.0;30.0;65.0;4.2;0.3;0.8;1.55;1.39;0.17
2013-08-01;13.0;41.0;52.0;60.0;1.8;0.3;0.7;1.51;1.35;0.16
2013-08-02;7.0;27.0;47.0;37.0;1.7;0.2;0.6;1.47;1.33;0.14
2013-08-03;5.0;28.0;18.0;36.0;1.5;0.2;0.6;1.5;1.36;0.14
2013-08-04;6.0;38.0;28.0;47.0;1.6;0.3;0.7;1.54;1.38;0.16
2013-08-05;15.0;44.0;29.0;67.0;2.0;0.3;0.7;1.55;1.39;0.16
2013-08-06;16.0;36.0;36.0;60.0;2.2;0.3;0.8;1.7;1.53;0.17
2013-08-07;5.0;22.0;22.0;30.0;1.3;0.2;0.7;1.45;1.32;0.13
2013-08-08;3.0;16.0;15.0;21.0;0.6;0.2;1.0;1.4;1.3;0.11
2013-08-09;6.0;27.0;17.0;36.0;1.2;0.2;0.9;1.44;1.32;0.12
2013-08-10;3.0;25.0;18.0;30.0;1.1;0.2;0.9;1.44;1.32;0.12
2013-08-11;6.0;33.0;22.0;42.0;1.3;0.2;0.9;1.5;1.36;0.14
2013-08-12;14.0;37.0;40.0;59.0;1.6;0.2;0.9;1.51;1.36;0.15
2013-08-13;3.0;21.0;23.0;25.0;0.6;0.2;1.0;1.41;1.3;0.11
2013-08-14;4.0;28.0;21.0;34.0;2.2;0.2;1.0;1.47;1.34;0.12
2013-08-15;3.0;25.0;36.0;30.0;1.6;0.2;1.0;1.47;1.34;0.13
2013-08-16;8.0;34.0;40.0;47.0;1.7;0.2;0.9;1.52;1.37;0.15
2013-08-17;2.0;18.0;24.0;21.0;2.0;0.2;1.3;1.44;1.31;0.13
2013-08-18;4.0;29.0;31.0;35.0;1.3;0.2;1.0;1.47;1.34;0.13
2013-08-19;11.0;43.0;34.0;59.0;2.6;0.2;0.6;1.54;1.38;0.15
2013-08-20;3.0;20.0;19.0;24.0;1.4;0.3;0.9;1.42;1.3;0.12
2013-08-21;6.0;31.0;33.0;40.0;1.8;0.2;0.6;1.48;1.33;0.15
2013-08-22;11.0;45.0;43.0;62.0;4.4;0.4;1.0;1.66;1.45;0.21
2013-08-23;18.0;61.0;50.0;89.0;4.1;0.6;1.1;1.63;1.42;0.21
2013-08-24;7.0;35.0;50.0;46.0;2.5;0.3;0.9;1.52;1.37;0.15
2013-08-25;2.0;10.0;16.0;13.0;0.5;0.2;1.0;1.4;1.29;0.11
2013-08-26;3.0;12.0;30.0;16.0;0.6;0.2;1.0;1.41;1.3;0.11
2013-08-27;3.0;17.0;24.0;21.0;0.9;0.2;0.9;1.43;1.31;0.12
2013-08-28;3.0;17.0;26.0;21.0;0.5;0.2;0.9;1.44;1.32;0.12
2013-08-29;3.0;21.0;21.0;25.0;0.8;0.2;0.7;1.47;1.34;0.13
2013-08-30;5.0;26.0;23.0;33.0;1.1;0.2;0.7;1.49;1.36;0.13
2013-08-31;4.0;33.0;21.0;39.0;1.1;0.2;0.8;1.53;1.39;0.14
2013-09-01;2.0;16.0;21.0;19.0;0.8;0.2;0.9;1.47;1.34;0.12
2013-09-02;7.0;42.0;24.0;53.0;2.3;0.4;1.0;1.55;1.39;0.16
2013-09-03;16.0;54.0;26.0;79.0;3.8;0.3;0.7;1.69;1.51;0.18
2013-09-04;13.0;44.0;24.0;63.0;2.4;0.2;0.7;1.66;1.49;0.17
2013-09-05;4.0;26.0;25.0;32.0;1.5;0.2;0.6;1.47;1.35;0.13
2013-09-06;6.0;38.0;28.0;47.0;1.9;0.2;0.8;1.55;1.4;0.15
2013-09-07;6.0;35.0;23.0;44.0;3.9;0.2;0.7;1.54;1.39;0.15
2013-09-08;6.0;32.0;22.0;40.0;0.8;0.2;0.8;1.53;1.39;0.14
2013-09-09;16.0;45.0;20.0;69.0;1.7;0.3;1.0;1.52;1.37;0.15
2013-09-10;11.0;39.0;22.0;56.0;1.6;0.3;0.7;1.51;1.37;0.14
2013-09-11;5.0;24.0;12.0;32.0;0.7;0.2;0.9;1.43;1.32;0.11
2013-09-12;12.0;37.0;17.0;56.0;1.7;0.3;0.8;1.5;1.36;0.14
2013-09-13;20.0;51.0;22.0;82.0;2.7;0.4;0.8;1.56;1.4;0.16
2013-09-14;16.0;51.0;21.0;76.0;2.8;0.4;0.8;1.6;1.43;0.18
2013-09-15;14.0;41.0;19.0;62.0;1.8;0.4;1.0;1.57;1.42;0.16
2013-09-16;16.0;44.0;15.0;69.0;2.0;0.2;0.7;1.57;1.41;0.16
2013-09-17;23.0;47.0;20.0;82.0;2.4;0.3;1.0;1.6;1.41;0.19
2013-09-18;10.0;33.0;13.0;47.0;1.1;0.2;0.8;1.48;1.35;0.13
2013-09-19;9.0;28.0;15.0;42.0;1.3;0.2;0.7;1.47;1.33;0.14
2013-09-20;13.0;29.0;15.0;49.0;1.2;0.3;0.9;1.46;1.34;0.12
2013-09-21;9.0;29.0;11.0;43.0;1.0;0.3;0.9;1.48;1.35;0.13
2013-09-22;21.0;44.0;24.0;76.0;1.6;0.4;1.2;1.6;1.42;0.18
2013-09-23;41.0;67.0;25.0;130.0;3.2;0.5;0.9;1.65;1.44;0.21
2013-09-24;41.0;74.0;34.0;137.0;5.0;0.6;1.2;1.64;1.41;0.23
2013-09-25;30.0;66.0;34.0;113.0;4.6;0.4;1.0;1.56;1.36;0.2
2013-09-26;40.0;71.0;38.0;132.0;4.0;0.7;1.1;1.63;1.41;0.22
2013-09-27;15.0;44.0;40.0;68.0;2.7;0.4;0.8;1.71;1.52;0.19
2013-09-28;3.0;20.0;21.0;25.0;0.9;0.2;0.9;1.39;1.27;0.12
2013-09-29;2.0;11.0;8.0;14.0;0.5;0.2;1.0;1.35;1.24;0.11
2013-09-30;10.0;28.0;16.0;44.0;1.8;0.2;0.7;1.36;1.24;0.12
2013-10-01;8.0;20.0;11.0;32.0;1.4;0.2;0.7;1.32;1.21;0.11
2013-10-02;41.0;42.0;21.0;105.0;4.0;0.5;1.0;1.57;1.38;0.19
2013-10-03;21.0;39.0;22.0;71.0;2.0;0.3;0.9;1.58;1.42;0.16
2013-10-04;13.0;36.0;8.0;55.0;2.5;0.3;0.8;1.37;1.24;0.14
2013-10-05;24.0;41.0;11.0;78.0;2.2;0.3;0.8;1.51;1.34;0.17
2013-10-06;5.0;24.0;6.0;32.0;0.7;0.2;0.9;1.35;1.24;0.11
2013-10-07;27.0;42.0;11.0;83.0;2.5;0.5;1.0;1.43;1.28;0.15
2013-10-08;31.0;56.0;18.0;103.0;3.4;0.5;0.8;1.5;1.33;0.17
2013-10-09;27.0;54.0;17.0;95.0;4.4;0.7;0.8;1.5;1.32;0.18
2013-10-10;23.0;54.0;17.0;90.0;2.6;0.3;0.7;1.47;1.31;0.16
2013-10-11;16.0;37.0;13.0;62.0;1.3;0.2;0.7;1.41;1.27;0.14
2013-10-12;6.0;31.0;15.0;39.0;1.3;0.3;1.0;1.42;1.27;0.15
2013-10-13;14.0;44.0;23.0;66.0;1.9;0.4;0.7;1.58;1.4;0.18
2013-10-14;28.0;48.0;24.0;90.0;3.1;0.4;0.6;1.61;1.43;0.18
2013-10-15;36.0;51.0;22.0;107.0;3.2;0.5;0.8;1.74;1.54;0.2
2013-10-16;58.0;65.0;29.0;154.0;5.1;0.7;1.2;1.94;1.7;0.24
2013-10-17;51.0;60.0;19.0;139.0;3.7;0.6;1.0;1.59;1.41;0.19
2013-10-18;37.0;65.0;30.0;121.0;4.4;0.7;1.0;1.6;1.4;0.21
2013-10-19;29.0;54.0;29.0;98.0;3.3;0.6;1.0;1.68;1.47;0.21
2013-10-20;9.0;28.0;10.0;42.0;1.7;0.2;0.8;1.48;1.33;0.15
2013-10-21;41.0;56.0;18.0;119.0;3.4;0.6;0.9;1.64;1.44;0.2
2013-10-22;15.0;45.0;22.0;67.0;2.3;0.4;0.7;1.68;1.51;0.17
2013-10-23;21.0;43.0;17.0;75.0;2.7;0.5;0.8;1.54;1.38;0.17
2013-10-24;28.0;41.0;18.0;84.0;2.7;0.4;0.8;1.61;1.44;0.18
2013-10-25;29.0;45.0;12.0;89.0;2.8;0.6;1.0;1.56;1.39;0.17
2013-10-26;34.0;43.0;17.0;95.0;4.1;0.6;1.6;1.68;1.47;0.21
2013-10-27;43.0;49.0;19.0;115.0;3.7;0.6;0.9;1.59;1.39;0.2
2013-10-28;36.0;51.0;20.0;106.0;3.9;0.7;1.0;1.61;1.42;0.19
2013-10-29;14.0;34.0;11.0;55.0;1.0;0.2;0.7;1.43;1.29;0.14
2013-10-30;18.0;43.0;10.0;70.0;1.3;0.3;0.5;1.44;1.29;0.15
2013-10-31;82.0;78.0;26.0;204.0;5.6;1.2;1.2;1.67;1.4;0.27
2013-11-01;33.0;55.0;17.0;106.0;3.6;0.8;0.7;1.61;1.42;0.2
2013-11-02;31.0;45.0;19.0;92.0;2.8;0.8;0.7;1.83;1.63;0.2
2013-11-03;30.0;41.0;15.0;88.0;2.3;0.6;0.6;1.72;1.54;0.18
2013-11-04;12.0;37.0;15.0;56.0;1.9;0.5;0.6;1.46;1.32;0.14
2013-11-05;7.0;21.0;9.0;32.0;1.2;0.3;0.8;1.38;1.26;0.12
2013-11-06;64.0;57.0;21.0;154.0;3.4;0.6;1.1;1.78;1.54;0.25
2013-11-07;25.0;39.0;11.0;78.0;1.9;0.3;0.6;1.46;1.31;0.15
2013-11-08;25.0;47.0;15.0;85.0;2.8;0.4;0.6;1.71;1.53;0.19
2013-11-09;5.0;27.0;9.0;34.0;0.9;0.2;0.7;1.42;1.29;0.13
2013-11-10;17.0;42.0;12.0;67.0;1.0;0.2;0.8;1.59;1.42;0.17
2013-11-11;49.0;52.0;15.0;128.0;1.3;0.4;0.7;1.58;1.39;0.19
2013-11-12;49.0;47.0;14.0;122.0;2.8;0.6;0.7;1.51;1.32;0.18
2013-11-13;7.0;20.0;7.0;30.0;0.5;0.2;0.6;1.38;1.26;0.12
2013-11-14;11.0;29.0;10.0;47.0;0.8;0.2;0.3;1.42;1.29;0.14
2013-11-15;7.0;29.0;11.0;40.0;1.9;0.2;0.8;1.42;1.28;0.14
2013-11-16;7.0;34.0;8.0;45.0;1.0;0.3;0.6;1.45;1.3;0.15
2013-11-17;17.0;38.0;7.0;64.0;1.3;0.6;0.5;1.56;1.39;0.17
2013-11-18;53.0;50.0;12.0;131.0;2.5;0.9;0.6;1.78;1.56;0.22
2013-11-19;36.0;42.0;12.0;97.0;1.6;0.5;0.7;1.69;1.51;0.18
2013-11-20;16.0;39.0;8.0;63.0;1.0;0.4;0.7;1.43;1.28;0.15
2013-11-21;42.0;47.0;15.0;111.0;2.0;0.6;0.9;1.64;1.43;0.21
2013-11-22;14.0;32.0;10.0;53.0;0.9;0.3;0.8;1.44;1.3;0.15
2013-11-23;20.0;34.0;10.0;64.0;1.0;0.4;0.8;1.47;1.31;0.16
2013-11-24;4.0;22.0;8.0;28.0;0.5;0.3;0.9;1.46;1.32;0.14
2013-11-25;47.0;50.0;15.0;122.0;1.7;0.7;0.7;1.5;1.31;0.19
2013-11-26;31.0;43.0;15.0;91.0;1.7;0.6;0.5;1.64;1.43;0.21
2013-11-27;10.0;26.0;11.0;40.0;0.7;0.3;1.1;1.43;1.27;0.15
